time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car	departures_walk	arrivals_walk	stuck_walk	en-route_walk
03:35:00	12900	0	0	0	0	0	0	0	0	0	0	0	0
03:40:00	13200	0	0	0	0	0	0	0	0	0	0	0	0
03:45:00	13500	0	0	0	0	0	0	0	0	0	0	0	0
03:50:00	13800	0	0	0	0	0	0	0	0	0	0	0	0
03:55:00	14100	0	0	0	0	0	0	0	0	0	0	0	0
04:00:00	14400	0	0	0	0	0	0	0	0	0	0	0	0
04:05:00	14700	0	0	0	0	0	0	0	0	0	0	0	0
04:10:00	15000	0	0	0	0	0	0	0	0	0	0	0	0
04:15:00	15300	0	0	0	0	0	0	0	0	0	0	0	0
04:20:00	15600	0	0	0	0	0	0	0	0	0	0	0	0
04:25:00	15900	0	0	0	0	0	0	0	0	0	0	0	0
04:30:00	16200	0	0	0	0	0	0	0	0	0	0	0	0
04:35:00	16500	0	0	0	0	0	0	0	0	0	0	0	0
04:40:00	16800	0	0	0	0	0	0	0	0	0	0	0	0
04:45:00	17100	0	0	0	0	0	0	0	0	0	0	0	0
04:50:00	17400	0	0	0	0	0	0	0	0	0	0	0	0
04:55:00	17700	0	0	0	0	0	0	0	0	0	0	0	0
05:00:00	18000	0	0	0	0	0	0	0	0	0	0	0	0
05:05:00	18300	0	0	0	0	0	0	0	0	0	0	0	0
05:10:00	18600	0	0	0	0	0	0	0	0	0	0	0	0
05:15:00	18900	0	0	0	0	0	0	0	0	0	0	0	0
05:20:00	19200	0	0	0	0	0	0	0	0	0	0	0	0
05:25:00	19500	0	0	0	0	0	0	0	0	0	0	0	0
05:30:00	19800	0	0	0	0	0	0	0	0	0	0	0	0
05:35:00	20100	0	0	0	0	0	0	0	0	0	0	0	0
05:40:00	20400	0	0	0	0	0	0	0	0	0	0	0	0
05:45:00	20700	0	0	0	0	0	0	0	0	0	0	0	0
05:50:00	21000	0	0	0	0	0	0	0	0	0	0	0	0
05:55:00	21300	0	0	0	0	0	0	0	0	0	0	0	0
06:00:00	21600	0	0	0	0	0	0	0	0	0	0	0	0
06:05:00	21900	0	0	0	0	0	0	0	0	0	0	0	0
06:10:00	22200	0	0	0	0	0	0	0	0	0	0	0	0
06:15:00	22500	0	0	0	0	0	0	0	0	0	0	0	0
06:20:00	22800	0	0	0	0	0	0	0	0	0	0	0	0
06:25:00	23100	0	0	0	0	0	0	0	0	0	0	0	0
06:30:00	23400	0	0	0	0	0	0	0	0	0	0	0	0
06:35:00	23700	0	0	0	0	0	0	0	0	0	0	0	0
06:40:00	24000	0	0	0	0	0	0	0	0	0	0	0	0
06:45:00	24300	0	0	0	0	0	0	0	0	0	0	0	0
06:50:00	24600	0	0	0	0	0	0	0	0	0	0	0	0
06:55:00	24900	0	0	0	0	0	0	0	0	0	0	0	0
07:00:00	25200	0	0	0	0	0	0	0	0	0	0	0	0
07:05:00	25500	0	0	0	0	0	0	0	0	0	0	0	0
07:10:00	25800	0	0	0	0	0	0	0	0	0	0	0	0
07:15:00	26100	0	0	0	0	0	0	0	0	0	0	0	0
07:20:00	26400	0	0	0	0	0	0	0	0	0	0	0	0
07:25:00	26700	0	0	0	0	0	0	0	0	0	0	0	0
07:30:00	27000	0	0	0	0	0	0	0	0	0	0	0	0
07:35:00	27300	0	0	0	0	0	0	0	0	0	0	0	0
07:40:00	27600	0	0	0	0	0	0	0	0	0	0	0	0
07:45:00	27900	0	0	0	0	0	0	0	0	0	0	0	0
07:50:00	28200	0	0	0	0	0	0	0	0	0	0	0	0
07:55:00	28500	0	0	0	0	0	0	0	0	0	0	0	0
08:00:00	28800	96	16	0	80	16	0	0	16	80	16	0	64
08:05:00	29100	80	0	0	160	0	0	0	16	80	0	0	144
08:10:00	29400	128	48	0	240	32	16	0	32	96	32	0	208
08:15:00	29700	96	16	0	320	16	0	0	48	80	16	0	272
08:20:00	30000	128	48	0	400	48	0	0	96	80	48	0	304
08:25:00	30300	144	64	0	480	32	32	0	96	112	32	0	384
08:30:00	30600	144	64	0	560	64	0	0	160	80	64	0	400
08:35:00	30900	144	64	0	640	16	48	0	128	128	16	0	512
08:40:00	31200	128	48	0	720	16	32	0	112	112	16	0	608
08:45:00	31500	128	48	0	800	16	32	0	96	112	16	0	704
08:50:00	31800	96	16	0	880	16	0	0	112	80	16	0	768
08:55:00	32100	112	32	0	960	32	0	0	144	80	32	0	816
09:00:00	32400	96	16	0	1040	0	16	0	128	96	0	0	912
09:05:00	32700	128	48	0	1120	32	16	0	144	96	32	0	976
09:10:00	33000	160	80	0	1200	64	16	0	192	96	64	0	1008
09:15:00	33300	112	32	0	1280	32	0	0	224	80	32	0	1056
09:20:00	33600	144	64	0	1360	48	16	0	256	96	48	0	1104
09:25:00	33900	160	80	0	1440	16	64	0	208	144	16	0	1232
09:30:00	34200	128	48	0	1520	16	32	0	192	112	16	0	1328
09:35:00	34500	96	16	0	1600	0	16	0	176	96	0	0	1424
09:40:00	34800	16	16	0	1600	0	16	0	160	16	0	0	1440
09:45:00	35100	16	16	0	1600	0	16	0	144	16	0	0	1456
09:50:00	35400	0	0	0	1600	0	0	0	144	0	0	0	1456
09:55:00	35700	0	0	0	1600	0	0	0	144	0	0	0	1456
10:00:00	36000	0	0	0	1600	0	0	0	144	0	0	0	1456
10:05:00	36300	0	0	0	1600	0	0	0	144	0	0	0	1456
10:10:00	36600	0	16	0	1584	0	0	0	144	0	16	0	1440
10:15:00	36900	0	0	0	1584	0	0	0	144	0	0	0	1440
10:20:00	37200	0	16	0	1568	0	0	0	144	0	16	0	1424
10:25:00	37500	0	16	0	1552	0	0	0	144	0	16	0	1408
10:30:00	37800	0	32	0	1520	0	0	0	144	0	32	0	1376
10:35:00	38100	0	32	0	1488	0	0	0	144	0	32	0	1344
10:40:00	38400	0	48	0	1440	0	0	0	144	0	48	0	1296
10:45:00	38700	0	0	0	1440	0	0	0	144	0	0	0	1296
10:50:00	39000	0	0	0	1440	0	0	0	144	0	0	0	1296
10:55:00	39300	0	16	0	1424	0	0	0	144	0	16	0	1280
11:00:00	39600	0	16	0	1408	0	0	0	144	0	16	0	1264
11:05:00	39900	0	16	0	1392	0	0	0	144	0	16	0	1248
11:10:00	40200	0	0	0	1392	0	0	0	144	0	0	0	1248
11:15:00	40500	0	16	0	1376	0	0	0	144	0	16	0	1232
11:20:00	40800	0	48	0	1328	0	0	0	144	0	48	0	1184
11:25:00	41100	0	32	0	1296	0	0	0	144	0	32	0	1152
11:30:00	41400	0	64	0	1232	0	0	0	144	0	64	0	1088
11:35:00	41700	0	96	0	1136	0	0	0	144	0	96	0	992
11:40:00	42000	0	80	0	1056	0	0	0	144	0	80	0	912
11:45:00	42300	0	48	0	1008	0	0	0	144	0	48	0	864
11:50:00	42600	0	48	0	960	0	0	0	144	0	48	0	816
11:55:00	42900	0	64	0	896	0	0	0	144	0	64	0	752
12:00:00	43200	0	16	0	880	0	0	0	144	0	16	0	736
12:05:00	43500	0	32	0	848	0	0	0	144	0	32	0	704
12:10:00	43800	0	80	0	768	0	0	0	144	0	80	0	624
12:15:00	44100	0	48	0	720	0	0	0	144	0	48	0	576
12:20:00	44400	0	64	0	656	0	0	0	144	0	64	0	512
12:25:00	44700	0	64	0	592	0	0	0	144	0	64	0	448
12:30:00	45000	0	64	0	528	0	0	0	144	0	64	0	384
12:35:00	45300	0	64	0	464	0	0	0	144	0	64	0	320
12:40:00	45600	0	32	0	432	0	0	0	144	0	32	0	288
12:45:00	45900	0	32	0	400	0	0	0	144	0	32	0	256
12:50:00	46200	0	32	0	368	0	0	0	144	0	32	0	224
12:55:00	46500	0	64	0	304	0	0	0	144	0	64	0	160
13:00:00	46800	0	64	0	240	0	0	0	144	0	64	0	96
13:05:00	47100	0	64	0	176	0	0	0	144	0	64	0	32
13:10:00	47400	0	32	0	144	0	0	0	144	0	32	0	0
13:15:00	47700	0	0	0	144	0	0	0	144	0	0	0	0
13:20:00	48000	0	0	0	144	0	0	0	144	0	0	0	0
13:25:00	48300	0	0	0	144	0	0	0	144	0	0	0	0
13:30:00	48600	0	0	0	144	0	0	0	144	0	0	0	0
13:35:00	48900	0	0	0	144	0	0	0	144	0	0	0	0
13:40:00	49200	0	0	0	144	0	0	0	144	0	0	0	0
13:45:00	49500	0	0	0	144	0	0	0	144	0	0	0	0
13:50:00	49800	0	0	0	144	0	0	0	144	0	0	0	0
13:55:00	50100	0	0	0	144	0	0	0	144	0	0	0	0
14:00:00	50400	0	0	0	144	0	0	0	144	0	0	0	0
14:05:00	50700	0	0	0	144	0	0	0	144	0	0	0	0
14:10:00	51000	0	0	0	144	0	0	0	144	0	0	0	0
14:15:00	51300	0	0	0	144	0	0	0	144	0	0	0	0
14:20:00	51600	0	0	0	144	0	0	0	144	0	0	0	0
14:25:00	51900	0	0	0	144	0	0	0	144	0	0	0	0
14:30:00	52200	0	0	0	144	0	0	0	144	0	0	0	0
14:35:00	52500	0	0	0	144	0	0	0	144	0	0	0	0
14:40:00	52800	0	0	0	144	0	0	0	144	0	0	0	0
14:45:00	53100	0	0	0	144	0	0	0	144	0	0	0	0
14:50:00	53400	0	0	0	144	0	0	0	144	0	0	0	0
14:55:00	53700	0	0	0	144	0	0	0	144	0	0	0	0
15:00:00	54000	0	0	0	144	0	0	0	144	0	0	0	0
15:05:00	54300	0	0	0	144	0	0	0	144	0	0	0	0
15:10:00	54600	0	0	0	144	0	0	0	144	0	0	0	0
15:15:00	54900	0	0	0	144	0	0	0	144	0	0	0	0
15:20:00	55200	0	0	0	144	0	0	0	144	0	0	0	0
15:25:00	55500	0	0	0	144	0	0	0	144	0	0	0	0
15:30:00	55800	0	0	0	144	0	0	0	144	0	0	0	0
15:35:00	56100	0	0	0	144	0	0	0	144	0	0	0	0
15:40:00	56400	0	0	0	144	0	0	0	144	0	0	0	0
15:45:00	56700	0	0	0	144	0	0	0	144	0	0	0	0
15:50:00	57000	0	0	0	144	0	0	0	144	0	0	0	0
15:55:00	57300	0	0	0	144	0	0	0	144	0	0	0	0
16:00:00	57600	80	0	0	224	0	0	0	144	80	0	0	80
16:05:00	57900	80	0	0	304	0	0	0	144	80	0	0	160
16:10:00	58200	64	0	0	368	0	0	0	144	64	0	0	224
16:15:00	58500	80	0	0	448	0	0	0	144	80	0	0	304
16:20:00	58800	64	0	0	512	0	0	0	144	64	0	0	368
16:25:00	59100	80	0	0	592	0	0	0	144	80	0	0	448
16:30:00	59400	64	0	0	656	0	0	0	144	64	0	0	512
16:35:00	59700	64	0	0	720	0	0	0	144	64	0	0	576
16:40:00	60000	64	0	0	784	0	0	0	144	64	0	0	640
16:45:00	60300	80	0	0	864	0	0	0	144	80	0	0	720
16:50:00	60600	80	0	0	944	0	0	0	144	80	0	0	800
16:55:00	60900	64	0	0	1008	0	0	0	144	64	0	0	864
17:00:00	61200	80	0	0	1088	0	0	0	144	80	0	0	944
17:05:00	61500	64	0	0	1152	0	0	0	144	64	0	0	1008
17:10:00	61800	64	0	0	1216	0	0	0	144	64	0	0	1072
17:15:00	62100	80	0	0	1296	0	0	0	144	80	0	0	1152
17:20:00	62400	64	0	0	1360	0	0	0	144	64	0	0	1216
17:25:00	62700	80	0	0	1440	0	0	0	144	80	0	0	1296
17:30:00	63000	80	0	0	1520	0	0	0	144	80	0	0	1376
17:35:00	63300	80	0	0	1600	0	0	0	144	80	0	0	1456
17:40:00	63600	0	0	0	1600	0	0	0	144	0	0	0	1456
17:45:00	63900	0	0	0	1600	0	0	0	144	0	0	0	1456
17:50:00	64200	0	0	0	1600	0	0	0	144	0	0	0	1456
17:55:00	64500	16	16	0	1600	16	0	0	160	0	16	0	1440
18:00:00	64800	0	0	0	1600	0	0	0	160	0	0	0	1440
18:05:00	65100	32	48	0	1584	16	16	0	160	16	32	0	1424
18:10:00	65400	16	16	0	1584	16	0	0	176	0	16	0	1408
18:15:00	65700	32	32	0	1584	16	16	0	176	16	16	0	1408
18:20:00	66000	48	80	0	1552	32	16	0	192	16	64	0	1360
18:25:00	66300	64	64	0	1552	48	16	0	224	16	48	0	1328
18:30:00	66600	32	64	0	1520	16	16	0	224	16	48	0	1296
18:35:00	66900	64	112	0	1472	0	64	0	160	64	48	0	1312
18:40:00	67200	32	64	0	1440	16	16	0	160	16	48	0	1280
18:45:00	67500	16	16	0	1440	16	0	0	176	0	16	0	1264
18:50:00	67800	16	16	0	1440	0	16	0	160	16	0	0	1280
18:55:00	68100	32	64	0	1408	16	16	0	160	16	48	0	1248
19:00:00	68400	0	0	0	1408	0	0	0	160	0	0	0	1248
19:05:00	68700	64	80	0	1392	48	16	0	192	16	64	0	1200
19:10:00	69000	32	32	0	1392	32	0	0	224	0	32	0	1168
19:15:00	69300	64	80	0	1376	48	16	0	256	16	64	0	1120
19:20:00	69600	64	112	0	1328	0	64	0	192	64	48	0	1136
19:25:00	69900	48	80	0	1296	16	32	0	176	32	48	0	1120
19:30:00	70200	32	96	0	1232	16	16	0	176	16	80	0	1056
19:35:00	70500	16	112	0	1136	0	16	0	160	16	96	0	976
19:40:00	70800	16	96	0	1056	0	16	0	144	16	80	0	912
19:45:00	71100	0	48	0	1008	0	0	0	144	0	48	0	864
19:50:00	71400	0	48	0	960	0	0	0	144	0	48	0	816
19:55:00	71700	0	64	0	896	0	0	0	144	0	64	0	752
20:00:00	72000	0	16	0	880	0	0	0	144	0	16	0	736
20:05:00	72300	0	32	0	848	0	0	0	144	0	32	0	704
20:10:00	72600	0	80	0	768	0	0	0	144	0	80	0	624
20:15:00	72900	0	48	0	720	0	0	0	144	0	48	0	576
20:20:00	73200	0	64	0	656	0	0	0	144	0	64	0	512
20:25:00	73500	0	64	0	592	0	0	0	144	0	64	0	448
20:30:00	73800	0	64	0	528	0	0	0	144	0	64	0	384
20:35:00	74100	0	64	0	464	0	0	0	144	0	64	0	320
20:40:00	74400	0	32	0	432	0	0	0	144	0	32	0	288
20:45:00	74700	0	32	0	400	0	0	0	144	0	32	0	256
20:50:00	75000	0	32	0	368	0	0	0	144	0	32	0	224
20:55:00	75300	0	64	0	304	0	0	0	144	0	64	0	160
21:00:00	75600	0	64	0	240	0	0	0	144	0	64	0	96
21:05:00	75900	0	64	0	176	0	0	0	144	0	64	0	32
21:10:00	76200	0	32	0	144	0	0	0	144	0	32	0	0
21:15:00	76500	0	0	0	144	0	0	0	144	0	0	0	0
21:20:00	76800	0	0	0	144	0	0	0	144	0	0	0	0
21:25:00	77100	0	0	0	144	0	0	0	144	0	0	0	0
21:30:00	77400	0	0	0	144	0	0	0	144	0	0	0	0
21:35:00	77700	0	0	0	144	0	0	0	144	0	0	0	0
21:40:00	78000	0	0	0	144	0	0	0	144	0	0	0	0
21:45:00	78300	0	0	0	144	0	0	0	144	0	0	0	0
21:50:00	78600	0	0	0	144	0	0	0	144	0	0	0	0
21:55:00	78900	0	0	0	144	0	0	0	144	0	0	0	0
22:00:00	79200	0	0	0	144	0	0	0	144	0	0	0	0
22:05:00	79500	0	0	0	144	0	0	0	144	0	0	0	0
22:10:00	79800	0	0	0	144	0	0	0	144	0	0	0	0
22:15:00	80100	0	0	0	144	0	0	0	144	0	0	0	0
22:20:00	80400	0	0	0	144	0	0	0	144	0	0	0	0
22:25:00	80700	0	0	0	144	0	0	0	144	0	0	0	0
22:30:00	81000	0	0	0	144	0	0	0	144	0	0	0	0
22:35:00	81300	0	0	0	144	0	0	0	144	0	0	0	0
22:40:00	81600	0	0	0	144	0	0	0	144	0	0	0	0
22:45:00	81900	0	0	0	144	0	0	0	144	0	0	0	0
22:50:00	82200	0	0	0	144	0	0	0	144	0	0	0	0
22:55:00	82500	0	0	0	144	0	0	0	144	0	0	0	0
23:00:00	82800	0	0	0	144	0	0	0	144	0	0	0	0
23:05:00	83100	0	0	0	144	0	0	0	144	0	0	0	0
23:10:00	83400	0	0	0	144	0	0	0	144	0	0	0	0
23:15:00	83700	0	0	0	144	0	0	0	144	0	0	0	0
23:20:00	84000	0	0	0	144	0	0	0	144	0	0	0	0
23:25:00	84300	0	0	0	144	0	0	0	144	0	0	0	0
23:30:00	84600	0	0	0	144	0	0	0	144	0	0	0	0
23:35:00	84900	0	0	0	144	0	0	0	144	0	0	0	0
23:40:00	85200	0	0	0	144	0	0	0	144	0	0	0	0
23:45:00	85500	0	0	0	144	0	0	0	144	0	0	0	0
23:50:00	85800	0	0	0	144	0	0	0	144	0	0	0	0
23:55:00	86100	0	0	0	144	0	0	0	144	0	0	0	0
24:00:00	86400	0	0	0	144	0	0	0	144	0	0	0	0
24:05:00	86700	0	0	0	144	0	0	0	144	0	0	0	0
24:10:00	87000	0	0	0	144	0	0	0	144	0	0	0	0
24:15:00	87300	0	0	0	144	0	0	0	144	0	0	0	0
24:20:00	87600	0	0	0	144	0	0	0	144	0	0	0	0
24:25:00	87900	0	0	0	144	0	0	0	144	0	0	0	0
24:30:00	88200	0	0	0	144	0	0	0	144	0	0	0	0
24:35:00	88500	0	0	0	144	0	0	0	144	0	0	0	0
24:40:00	88800	0	0	0	144	0	0	0	144	0	0	0	0
24:45:00	89100	0	0	0	144	0	0	0	144	0	0	0	0
24:50:00	89400	0	0	0	144	0	0	0	144	0	0	0	0
24:55:00	89700	0	0	0	144	0	0	0	144	0	0	0	0
25:00:00	90000	0	0	0	144	0	0	0	144	0	0	0	0
25:05:00	90300	0	0	0	144	0	0	0	144	0	0	0	0
25:10:00	90600	0	0	0	144	0	0	0	144	0	0	0	0
25:15:00	90900	0	0	0	144	0	0	0	144	0	0	0	0
25:20:00	91200	0	0	0	144	0	0	0	144	0	0	0	0
25:25:00	91500	0	0	0	144	0	0	0	144	0	0	0	0
25:30:00	91800	0	0	0	144	0	0	0	144	0	0	0	0
25:35:00	92100	0	0	0	144	0	0	0	144	0	0	0	0
25:40:00	92400	0	0	0	144	0	0	0	144	0	0	0	0
25:45:00	92700	0	0	0	144	0	0	0	144	0	0	0	0
25:50:00	93000	0	0	0	144	0	0	0	144	0	0	0	0
25:55:00	93300	0	0	0	144	0	0	0	144	0	0	0	0
26:00:00	93600	0	0	0	144	0	0	0	144	0	0	0	0
26:05:00	93900	0	0	0	144	0	0	0	144	0	0	0	0
26:10:00	94200	0	0	0	144	0	0	0	144	0	0	0	0
26:15:00	94500	0	0	0	144	0	0	0	144	0	0	0	0
26:20:00	94800	0	0	0	144	0	0	0	144	0	0	0	0
26:25:00	95100	0	0	0	144	0	0	0	144	0	0	0	0
26:30:00	95400	0	0	0	144	0	0	0	144	0	0	0	0
26:35:00	95700	0	0	0	144	0	0	0	144	0	0	0	0
26:40:00	96000	0	0	0	144	0	0	0	144	0	0	0	0
26:45:00	96300	0	0	0	144	0	0	0	144	0	0	0	0
26:50:00	96600	0	0	0	144	0	0	0	144	0	0	0	0
26:55:00	96900	0	0	0	144	0	0	0	144	0	0	0	0
27:00:00	97200	0	0	0	144	0	0	0	144	0	0	0	0
27:05:00	97500	0	0	0	144	0	0	0	144	0	0	0	0
27:10:00	97800	0	0	0	144	0	0	0	144	0	0	0	0
27:15:00	98100	0	0	0	144	0	0	0	144	0	0	0	0
27:20:00	98400	0	0	0	144	0	0	0	144	0	0	0	0
27:25:00	98700	0	0	0	144	0	0	0	144	0	0	0	0
27:30:00	99000	0	0	0	144	0	0	0	144	0	0	0	0
27:35:00	99300	0	0	0	144	0	0	0	144	0	0	0	0
27:40:00	99600	0	0	0	144	0	0	0	144	0	0	0	0
27:45:00	99900	0	0	0	144	0	0	0	144	0	0	0	0
27:50:00	100200	0	0	0	144	0	0	0	144	0	0	0	0
27:55:00	100500	0	0	0	144	0	0	0	144	0	0	0	0
28:00:00	100800	0	0	0	144	0	0	0	144	0	0	0	0
28:05:00	101100	0	0	0	144	0	0	0	144	0	0	0	0
28:10:00	101400	0	0	0	144	0	0	0	144	0	0	0	0
28:15:00	101700	0	0	0	144	0	0	0	144	0	0	0	0
28:20:00	102000	0	0	0	144	0	0	0	144	0	0	0	0
28:25:00	102300	0	0	0	144	0	0	0	144	0	0	0	0
28:30:00	102600	0	0	0	144	0	0	0	144	0	0	0	0
28:35:00	102900	0	0	0	144	0	0	0	144	0	0	0	0
28:40:00	103200	0	0	0	144	0	0	0	144	0	0	0	0
28:45:00	103500	0	0	0	144	0	0	0	144	0	0	0	0
28:50:00	103800	0	0	0	144	0	0	0	144	0	0	0	0
28:55:00	104100	0	0	0	144	0	0	0	144	0	0	0	0
29:00:00	104400	0	0	0	144	0	0	0	144	0	0	0	0
29:05:00	104700	0	0	0	144	0	0	0	144	0	0	0	0
29:10:00	105000	0	0	0	144	0	0	0	144	0	0	0	0
29:15:00	105300	0	0	0	144	0	0	0	144	0	0	0	0
29:20:00	105600	0	0	0	144	0	0	0	144	0	0	0	0
29:25:00	105900	0	0	0	144	0	0	0	144	0	0	0	0
29:30:00	106200	0	0	0	144	0	0	0	144	0	0	0	0
29:35:00	106500	0	0	0	144	0	0	0	144	0	0	0	0
29:40:00	106800	0	0	0	144	0	0	0	144	0	0	0	0
29:45:00	107100	0	0	0	144	0	0	0	144	0	0	0	0
29:50:00	107400	0	0	0	144	0	0	0	144	0	0	0	0
29:55:00	107700	0	0	0	144	0	0	0	144	0	0	0	0
30:00:00	108000	0	0	144	0	0	0	144	0	0	0	0	0
30:05:00	108300	0	0	0	0	0	0	0	0	0	0	0	0
