time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_walk	arrivals_walk	stuck_walk	en-route_walk
05:00:00	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:05:00	18300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:10:00	18600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:15:00	18900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:20:00	19200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:25:00	19500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:30:00	19800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:35:00	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:40:00	20400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:45:00	20700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:50:00	21000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:55:00	21300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:00:00	21600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:05:00	21900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:10:00	22200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:15:00	22500	140	70	0	70	20	10	0	10	30	0	0	30	90	60	0	30
06:20:00	22800	170	90	0	150	40	20	0	30	20	0	0	50	110	70	0	70
06:25:00	23100	200	160	0	190	40	10	0	60	40	20	0	70	120	130	0	60
06:30:00	23400	220	170	0	240	30	30	0	60	40	20	0	90	150	120	0	90
06:35:00	23700	130	140	0	230	20	20	0	60	10	30	0	70	100	90	0	100
06:40:00	24000	170	140	0	260	10	40	0	30	30	20	0	80	130	80	0	150
06:45:00	24300	210	140	0	330	30	20	0	40	50	20	0	110	130	100	0	180
06:50:00	24600	160	130	0	360	40	20	0	60	20	30	0	100	100	80	0	200
06:55:00	24900	250	230	0	380	30	50	0	40	40	30	0	110	180	150	0	230
07:00:00	25200	230	170	0	440	10	10	0	40	80	40	0	150	140	120	0	250
07:05:00	25500	210	240	0	410	10	20	0	30	40	70	0	120	160	150	0	260
07:10:00	25800	280	240	0	450	30	10	0	50	60	60	0	120	190	170	0	280
07:15:00	26100	70	150	0	370	0	20	0	30	10	40	0	90	60	90	0	250
07:20:00	26400	80	120	0	330	0	0	0	30	30	50	0	70	50	70	0	230
07:25:00	26700	40	70	0	300	0	10	0	20	20	10	0	80	20	50	0	200
07:30:00	27000	60	100	0	260	10	10	0	20	20	20	0	80	30	70	0	160
07:35:00	27300	20	30	0	250	0	0	0	20	0	20	0	60	20	10	0	170
07:40:00	27600	70	90	0	230	20	0	0	40	10	20	0	50	40	70	0	140
07:45:00	27900	30	90	0	170	0	10	0	30	0	20	0	30	30	60	0	110
07:50:00	28200	80	90	0	160	20	10	0	40	10	20	0	20	50	60	0	100
07:55:00	28500	70	80	0	150	10	10	0	40	10	20	0	10	50	50	0	100
08:00:00	28800	50	60	0	140	0	10	0	30	10	10	0	10	40	40	0	100
08:05:00	29100	20	20	0	140	0	0	0	30	0	0	0	10	20	20	0	100
08:10:00	29400	30	40	0	130	0	10	0	20	0	10	0	0	30	20	0	110
08:15:00	29700	40	20	0	150	0	0	0	20	20	0	0	20	20	20	0	110
08:20:00	30000	90	40	0	200	10	0	0	30	10	10	0	20	70	30	0	150
08:25:00	30300	120	90	0	230	20	10	0	40	30	10	0	40	70	70	0	150
08:30:00	30600	50	60	0	220	20	10	0	50	10	0	0	50	20	50	0	120
08:35:00	30900	80	80	0	220	0	10	0	40	30	20	0	60	50	50	0	120
08:40:00	31200	110	90	0	240	10	0	0	50	30	30	0	60	70	60	0	130
08:45:00	31500	110	120	0	230	10	10	0	50	20	40	0	40	80	70	0	140
08:50:00	31800	50	70	0	210	10	10	0	50	0	10	0	30	40	50	0	130
08:55:00	32100	120	120	0	210	10	20	0	40	20	20	0	30	90	80	0	140
09:00:00	32400	140	90	0	260	10	20	0	30	40	10	0	60	90	60	0	170
09:05:00	32700	60	50	0	270	10	10	0	30	0	10	0	50	50	30	0	190
09:10:00	33000	60	120	0	210	0	10	0	20	10	30	0	30	50	80	0	160
09:15:00	33300	0	20	0	190	0	0	0	20	0	0	0	30	0	20	0	140
09:20:00	33600	0	10	0	180	0	0	0	20	0	0	0	30	0	10	0	130
09:25:00	33900	10	20	0	170	0	0	0	20	0	10	0	20	10	10	0	130
09:30:00	34200	10	30	0	150	0	0	0	20	0	10	0	10	10	20	0	120
09:35:00	34500	0	20	0	130	0	0	0	20	0	0	0	10	0	20	0	100
09:40:00	34800	10	20	0	120	0	0	0	20	10	0	0	20	0	20	0	80
09:45:00	35100	10	20	0	110	0	0	0	20	0	10	0	10	10	10	0	80
09:50:00	35400	20	20	0	110	0	0	0	20	0	10	0	0	20	10	0	90
09:55:00	35700	20	30	0	100	10	10	0	20	0	0	0	0	10	20	0	80
10:00:00	36000	40	30	0	110	10	0	0	30	10	0	0	10	20	30	0	70
10:05:00	36300	10	0	0	120	0	0	0	30	0	0	0	10	10	0	0	80
10:10:00	36600	50	60	0	110	10	20	0	20	0	0	0	10	40	40	0	80
10:15:00	36900	20	10	0	120	0	0	0	20	10	0	0	20	10	10	0	80
10:20:00	37200	20	30	0	110	0	0	0	20	10	10	0	20	10	20	0	70
10:25:00	37500	20	40	0	90	0	0	0	20	0	10	0	10	20	30	0	60
10:30:00	37800	40	40	0	90	0	0	0	20	10	20	0	0	30	20	0	70
10:35:00	38100	20	10	0	100	0	0	0	20	10	0	0	10	10	10	0	70
10:40:00	38400	10	0	0	110	0	0	0	20	0	0	0	10	10	0	0	80
10:45:00	38700	50	40	0	120	10	0	0	30	20	0	0	30	20	40	0	60
10:50:00	39000	50	20	0	150	10	0	0	40	0	10	0	20	40	10	0	90
10:55:00	39300	30	50	0	130	10	10	0	40	0	10	0	10	20	30	0	80
11:00:00	39600	20	30	0	120	0	0	0	40	0	10	0	0	20	20	0	80
11:05:00	39900	10	10	0	120	0	0	0	40	10	0	0	10	0	10	0	70
11:10:00	40200	10	20	0	110	0	0	0	40	0	10	0	0	10	10	0	70
11:15:00	40500	10	30	0	90	0	10	0	30	0	0	0	0	10	20	0	60
11:20:00	40800	0	0	0	90	0	0	0	30	0	0	0	0	0	0	0	60
11:25:00	41100	0	10	0	80	0	0	0	30	0	0	0	0	0	10	0	50
11:30:00	41400	0	0	0	80	0	0	0	30	0	0	0	0	0	0	0	50
11:35:00	41700	0	0	0	80	0	0	0	30	0	0	0	0	0	0	0	50
11:40:00	42000	0	0	0	80	0	0	0	30	0	0	0	0	0	0	0	50
11:45:00	42300	0	0	0	80	0	0	0	30	0	0	0	0	0	0	0	50
11:50:00	42600	0	0	0	80	0	0	0	30	0	0	0	0	0	0	0	50
11:55:00	42900	0	0	0	80	0	0	0	30	0	0	0	0	0	0	0	50
12:00:00	43200	0	10	0	70	0	0	0	30	0	0	0	0	0	10	0	40
12:05:00	43500	0	0	0	70	0	0	0	30	0	0	0	0	0	0	0	40
12:10:00	43800	20	10	0	80	0	0	0	30	10	0	0	10	10	10	0	40
12:15:00	44100	10	10	0	80	0	0	0	30	0	0	0	10	10	10	0	40
12:20:00	44400	10	10	0	80	0	0	0	30	0	0	0	10	10	10	0	40
12:25:00	44700	20	10	0	90	0	0	0	30	10	0	0	20	10	10	0	40
12:30:00	45000	70	40	0	120	30	0	0	60	0	0	0	20	40	40	0	40
12:35:00	45300	80	50	0	150	10	20	0	50	0	0	0	20	70	30	0	80
12:40:00	45600	60	70	0	140	30	20	0	60	0	0	0	20	30	50	0	60
12:45:00	45900	170	120	0	190	30	10	0	80	50	10	0	60	90	100	0	50
12:50:00	46200	50	50	0	190	10	20	0	70	0	0	0	60	40	30	0	60
12:55:00	46500	70	100	0	160	0	30	0	40	0	40	0	20	70	30	0	100
13:00:00	46800	20	20	0	160	0	0	0	40	10	0	0	30	10	20	0	90
13:05:00	47100	40	30	0	170	0	0	0	40	0	20	0	10	40	10	0	120
13:10:00	47400	80	60	0	190	0	10	0	30	50	0	0	60	30	50	0	100
13:15:00	47700	20	40	0	170	0	0	0	30	0	20	0	40	20	20	0	100
13:20:00	48000	20	40	0	150	0	0	0	30	10	10	0	40	10	30	0	80
13:25:00	48300	20	70	0	100	0	0	0	30	0	20	0	20	20	50	0	50
13:30:00	48600	10	20	0	90	0	0	0	30	0	10	0	10	10	10	0	50
13:35:00	48900	0	0	0	90	0	0	0	30	0	0	0	10	0	0	0	50
13:40:00	49200	0	0	0	90	0	0	0	30	0	0	0	10	0	0	0	50
13:45:00	49500	10	20	0	80	0	0	0	30	0	10	0	0	10	10	0	50
13:50:00	49800	0	20	0	60	0	0	0	30	0	0	0	0	0	20	0	30
13:55:00	50100	0	0	0	60	0	0	0	30	0	0	0	0	0	0	0	30
14:00:00	50400	40	20	0	80	0	0	0	30	20	0	0	20	20	20	0	30
14:05:00	50700	20	20	0	80	0	0	0	30	0	10	0	10	20	10	0	40
14:10:00	51000	40	30	0	90	0	0	0	30	20	0	0	30	20	30	0	30
14:15:00	51300	50	60	0	80	10	10	0	30	0	10	0	20	40	40	0	30
14:20:00	51600	70	50	0	100	0	0	0	30	30	10	0	40	40	40	0	30
14:25:00	51900	60	60	0	100	0	0	0	30	10	30	0	20	50	30	0	50
14:30:00	52200	100	50	0	150	20	0	0	50	20	10	0	30	60	40	0	70
14:35:00	52500	60	50	0	160	0	10	0	40	10	20	0	20	50	20	0	100
14:40:00	52800	70	50	0	180	0	10	0	30	30	0	0	50	40	40	0	100
14:45:00	53100	80	50	0	210	10	0	0	40	20	20	0	50	50	30	0	120
14:50:00	53400	150	130	0	230	40	10	0	70	20	20	0	50	90	100	0	110
14:55:00	53700	160	150	0	240	20	30	0	60	30	20	0	60	110	100	0	120
15:00:00	54000	90	100	0	230	0	20	0	40	20	30	0	50	70	50	0	140
15:05:00	54300	110	110	0	230	30	0	0	70	10	30	0	30	70	80	0	130
15:10:00	54600	90	90	0	230	0	20	0	50	30	10	0	50	60	60	0	130
15:15:00	54900	40	60	0	210	0	0	0	50	10	10	0	50	30	50	0	110
15:20:00	55200	60	60	0	210	0	0	0	50	20	20	0	50	40	40	0	110
15:25:00	55500	10	20	0	200	10	0	0	60	0	0	0	50	0	20	0	90
15:30:00	55800	60	70	0	190	10	0	0	70	10	30	0	30	40	40	0	90
15:35:00	56100	50	60	0	180	0	20	0	50	10	20	0	20	40	20	0	110
15:40:00	56400	0	0	0	180	0	0	0	50	0	0	0	20	0	0	0	110
15:45:00	56700	20	30	0	170	0	0	0	50	10	10	0	20	10	20	0	100
15:50:00	57000	10	30	0	150	0	0	0	50	10	0	0	30	0	30	0	70
15:55:00	57300	40	40	0	150	10	0	0	60	0	20	0	10	30	20	0	80
16:00:00	57600	20	50	0	120	0	10	0	50	0	10	0	0	20	30	0	70
16:05:00	57900	0	0	0	120	0	0	0	50	0	0	0	0	0	0	0	70
16:10:00	58200	20	10	0	130	0	0	0	50	10	0	0	10	10	10	0	70
16:15:00	58500	20	10	0	140	0	0	0	50	10	0	0	20	10	10	0	70
16:20:00	58800	70	50	0	160	10	10	0	50	10	10	0	20	50	30	0	90
16:25:00	59100	50	40	0	170	10	10	0	50	10	0	0	30	30	30	0	90
16:30:00	59400	130	90	0	210	20	0	0	70	20	20	0	30	90	70	0	110
16:35:00	59700	30	50	0	190	10	10	0	70	0	10	0	20	20	30	0	100
16:40:00	60000	90	60	0	220	10	0	0	80	30	10	0	40	50	50	0	100
16:45:00	60300	100	60	0	260	20	0	0	100	30	10	0	60	50	50	0	100
16:50:00	60600	60	70	0	250	10	20	0	90	0	10	0	50	50	40	0	110
16:55:00	60900	90	90	0	250	0	10	0	80	30	20	0	60	60	60	0	110
17:00:00	61200	70	60	0	260	0	10	0	70	20	10	0	70	50	40	0	120
17:05:00	61500	50	30	0	280	0	0	0	70	10	20	0	60	40	10	0	150
17:10:00	61800	40	50	0	270	0	0	0	70	10	20	0	50	30	30	0	150
17:15:00	62100	70	70	0	270	0	0	0	70	20	30	0	40	50	40	0	160
17:20:00	62400	60	50	0	280	0	0	0	70	30	0	0	70	30	50	0	140
17:25:00	62700	70	100	0	250	0	0	0	70	30	40	0	60	40	60	0	120
17:30:00	63000	20	50	0	220	0	0	0	70	0	20	0	40	20	30	0	110
17:35:00	63300	30	60	0	190	0	0	0	70	0	20	0	20	30	40	0	100
17:40:00	63600	10	10	0	190	0	0	0	70	10	0	0	30	0	10	0	90
17:45:00	63900	40	50	0	180	0	0	0	70	10	20	0	20	30	30	0	90
17:50:00	64200	0	0	0	180	0	0	0	70	0	0	0	20	0	0	0	90
17:55:00	64500	0	0	0	180	0	0	0	70	0	0	0	20	0	0	0	90
18:00:00	64800	10	20	0	170	0	0	0	70	0	10	0	10	10	10	0	90
18:05:00	65100	30	30	0	170	10	10	0	70	0	0	0	10	20	20	0	90
18:10:00	65400	0	0	0	170	0	0	0	70	0	0	0	10	0	0	0	90
18:15:00	65700	0	10	0	160	0	0	0	70	0	0	0	10	0	10	0	80
18:20:00	66000	10	20	0	150	0	0	0	70	0	10	0	0	10	10	0	80
18:25:00	66300	30	10	0	170	10	0	0	80	0	0	0	0	20	10	0	90
18:30:00	66600	50	50	0	170	10	20	0	70	0	0	0	0	40	30	0	100
18:35:00	66900	20	30	0	160	10	0	0	80	10	0	0	10	0	30	0	70
18:40:00	67200	60	50	0	170	10	10	0	80	10	0	0	20	40	40	0	70
18:45:00	67500	20	20	0	170	0	0	0	80	10	0	0	30	10	20	0	60
18:50:00	67800	40	30	0	180	0	0	0	80	20	0	0	50	20	30	0	50
18:55:00	68100	10	10	0	180	0	10	0	70	0	0	0	50	10	0	0	60
19:00:00	68400	60	40	0	200	0	0	0	70	10	20	0	40	50	20	0	90
19:05:00	68700	60	70	0	190	10	0	0	80	10	20	0	30	40	50	0	80
19:10:00	69000	30	30	0	190	0	0	0	80	10	10	0	30	20	20	0	80
19:15:00	69300	40	50	0	180	0	10	0	70	10	10	0	30	30	30	0	80
19:20:00	69600	0	20	0	160	0	0	0	70	0	0	0	30	0	20	0	60
19:25:00	69900	10	20	0	150	0	0	0	70	0	10	0	20	10	10	0	60
19:30:00	70200	0	20	0	130	0	0	0	70	0	0	0	20	0	20	0	40
19:35:00	70500	10	20	0	120	0	0	0	70	0	10	0	10	10	10	0	40
19:40:00	70800	10	20	0	110	0	0	0	70	0	10	0	0	10	10	0	40
19:45:00	71100	0	0	0	110	0	0	0	70	0	0	0	0	0	0	0	40
19:50:00	71400	0	0	0	110	0	0	0	70	0	0	0	0	0	0	0	40
19:55:00	71700	0	0	0	110	0	0	0	70	0	0	0	0	0	0	0	40
20:00:00	72000	0	0	0	110	0	0	0	70	0	0	0	0	0	0	0	40
20:05:00	72300	0	0	0	110	0	0	0	70	0	0	0	0	0	0	0	40
20:10:00	72600	0	0	0	110	0	0	0	70	0	0	0	0	0	0	0	40
20:15:00	72900	0	0	0	110	0	0	0	70	0	0	0	0	0	0	0	40
20:20:00	73200	0	0	0	110	0	0	0	70	0	0	0	0	0	0	0	40
20:25:00	73500	20	10	0	120	10	0	0	80	0	0	0	0	10	10	0	40
20:30:00	73800	20	0	0	140	0	0	0	80	0	0	0	0	20	0	0	60
20:35:00	74100	10	10	0	140	0	0	0	80	0	0	0	0	10	10	0	60
20:40:00	74400	0	20	0	120	0	0	0	80	0	0	0	0	0	20	0	40
20:45:00	74700	0	10	0	110	0	0	0	80	0	0	0	0	0	10	0	30
20:50:00	75000	30	10	0	130	0	0	0	80	10	0	0	10	20	10	0	40
20:55:00	75300	0	0	0	130	0	0	0	80	0	0	0	10	0	0	0	40
21:00:00	75600	70	30	0	170	10	0	0	90	20	0	0	30	40	30	0	50
21:05:00	75900	20	40	0	150	0	10	0	80	0	10	0	20	20	20	0	50
21:10:00	76200	0	0	0	150	0	0	0	80	0	0	0	20	0	0	0	50
21:15:00	76500	10	20	0	140	0	0	0	80	0	10	0	10	10	10	0	50
21:20:00	76800	20	20	0	140	0	0	0	80	10	0	0	20	10	20	0	40
21:25:00	77100	10	20	0	130	0	0	0	80	0	10	0	10	10	10	0	40
21:30:00	77400	10	10	0	130	0	0	0	80	0	10	0	0	10	0	0	50
21:35:00	77700	0	0	0	130	0	0	0	80	0	0	0	0	0	0	0	50
21:40:00	78000	0	0	0	130	0	0	0	80	0	0	0	0	0	0	0	50
21:45:00	78300	10	10	0	130	0	0	0	80	10	0	0	10	0	10	0	40
21:50:00	78600	0	0	0	130	0	0	0	80	0	0	0	10	0	0	0	40
21:55:00	78900	10	20	0	120	0	0	0	80	0	10	0	0	10	10	0	40
22:00:00	79200	0	20	0	100	0	0	0	80	0	0	0	0	0	20	0	20
22:05:00	79500	0	0	0	100	0	0	0	80	0	0	0	0	0	0	0	20
22:10:00	79800	0	10	0	90	0	0	0	80	0	0	0	0	0	10	0	10
22:15:00	80100	30	10	0	110	10	0	0	90	0	0	0	0	20	10	0	20
22:20:00	80400	10	20	0	100	0	10	0	80	0	0	0	0	10	10	0	20
22:25:00	80700	0	0	0	100	0	0	0	80	0	0	0	0	0	0	0	20
22:30:00	81000	0	0	0	100	0	0	0	80	0	0	0	0	0	0	0	20
22:35:00	81300	10	0	0	110	0	0	0	80	0	0	0	0	10	0	0	30
22:40:00	81600	30	10	0	130	0	0	0	80	10	0	0	10	20	10	0	40
22:45:00	81900	40	40	0	130	10	0	0	90	20	0	0	30	10	40	0	10
22:50:00	82200	100	60	0	170	10	0	0	100	20	20	0	30	70	40	0	40
22:55:00	82500	70	60	0	180	0	10	0	90	20	10	0	40	50	40	0	50
23:00:00	82800	20	10	0	190	10	0	0	100	0	0	0	40	10	10	0	50
23:05:00	83100	60	70	0	180	0	10	0	90	20	10	0	50	40	50	0	40
23:10:00	83400	40	40	0	180	0	10	0	80	0	20	0	30	40	10	0	70
23:15:00	83700	70	30	0	220	20	0	0	100	10	0	0	40	40	30	0	80
23:20:00	84000	50	30	0	240	0	10	0	90	10	0	0	50	40	20	0	100
23:25:00	84300	70	90	0	220	10	0	0	100	20	30	0	40	40	60	0	80
23:30:00	84600	80	70	0	230	0	0	0	100	20	10	0	50	60	60	0	80
23:35:00	84900	50	50	0	230	0	10	0	90	30	0	0	80	20	40	0	60
23:40:00	85200	20	30	0	220	0	0	0	90	10	10	0	80	10	20	0	50
23:45:00	85500	50	90	0	180	0	0	0	90	10	30	0	60	40	60	0	30
23:50:00	85800	10	10	0	180	0	0	0	90	0	10	0	50	10	0	0	40
23:55:00	86100	20	60	0	140	0	0	0	90	0	20	0	30	20	40	0	20
24:00:00	86400	0	0	0	140	0	0	0	90	0	0	0	30	0	0	0	20
24:05:00	86700	10	10	0	140	0	0	0	90	10	0	0	40	0	10	0	10
24:10:00	87000	20	40	0	120	0	0	0	90	0	20	0	20	20	20	0	10
24:15:00	87300	0	0	0	120	0	0	0	90	0	0	0	20	0	0	0	10
24:20:00	87600	10	10	0	120	0	0	0	90	0	10	0	10	10	0	0	20
24:25:00	87900	20	10	0	130	0	0	0	90	10	0	0	20	10	10	0	20
24:30:00	88200	0	10	0	120	0	0	0	90	0	0	0	20	0	10	0	10
24:35:00	88500	40	60	0	100	0	0	0	90	10	20	0	10	30	40	0	0
24:40:00	88800	30	10	0	120	0	0	0	90	10	0	0	20	20	10	0	10
24:45:00	89100	30	40	0	110	0	0	0	90	0	20	0	0	30	20	0	20
24:50:00	89400	0	0	0	110	0	0	0	90	0	0	0	0	0	0	0	20
24:55:00	89700	30	0	0	140	0	0	0	90	0	0	0	0	30	0	0	50
25:00:00	90000	30	10	0	160	0	0	0	90	0	0	0	0	30	10	0	70
25:05:00	90300	30	10	0	180	10	0	0	100	0	0	0	0	20	10	0	80
25:10:00	90600	50	10	0	220	10	0	0	110	0	0	0	0	40	10	0	110
25:15:00	90900	70	40	0	250	0	20	0	90	0	0	0	0	70	20	0	160
25:20:00	91200	50	20	0	280	0	0	0	90	0	0	0	0	50	20	0	190
25:25:00	91500	0	0	0	280	0	0	0	90	0	0	0	0	0	0	0	190
25:30:00	91800	10	0	0	290	0	0	0	90	0	0	0	0	10	0	0	200
25:35:00	92100	10	0	0	300	0	0	0	90	0	0	0	0	10	0	0	210
25:40:00	92400	0	0	0	300	0	0	0	90	0	0	0	0	0	0	0	210
25:45:00	92700	0	0	0	300	0	0	0	90	0	0	0	0	0	0	0	210
25:50:00	93000	0	10	0	290	0	0	0	90	0	0	0	0	0	10	0	200
25:55:00	93300	0	10	0	280	0	0	0	90	0	0	0	0	0	10	0	190
26:00:00	93600	0	0	0	280	0	0	0	90	0	0	0	0	0	0	0	190
26:05:00	93900	0	20	0	260	0	0	0	90	0	0	0	0	0	20	0	170
26:10:00	94200	0	0	0	260	0	0	0	90	0	0	0	0	0	0	0	170
26:15:00	94500	0	10	0	250	0	0	0	90	0	0	0	0	0	10	0	160
26:20:00	94800	0	20	0	230	0	0	0	90	0	0	0	0	0	20	0	140
26:25:00	95100	0	30	0	200	0	0	0	90	0	0	0	0	0	30	0	110
26:30:00	95400	0	0	0	200	0	0	0	90	0	0	0	0	0	0	0	110
26:35:00	95700	0	0	0	200	0	0	0	90	0	0	0	0	0	0	0	110
26:40:00	96000	0	0	0	200	0	0	0	90	0	0	0	0	0	0	0	110
26:45:00	96300	0	20	0	180	0	0	0	90	0	0	0	0	0	20	0	90
26:50:00	96600	0	10	0	170	0	0	0	90	0	0	0	0	0	10	0	80
26:55:00	96900	0	0	0	170	0	0	0	90	0	0	0	0	0	0	0	80
27:00:00	97200	0	0	0	170	0	0	0	90	0	0	0	0	0	0	0	80
27:05:00	97500	0	0	0	170	0	0	0	90	0	0	0	0	0	0	0	80
27:10:00	97800	0	0	0	170	0	0	0	90	0	0	0	0	0	0	0	80
27:15:00	98100	0	0	0	170	0	0	0	90	0	0	0	0	0	0	0	80
27:20:00	98400	0	0	0	170	0	0	0	90	0	0	0	0	0	0	0	80
27:25:00	98700	0	0	0	170	0	0	0	90	0	0	0	0	0	0	0	80
27:30:00	99000	0	0	0	170	0	0	0	90	0	0	0	0	0	0	0	80
27:35:00	99300	0	0	0	170	0	0	0	90	0	0	0	0	0	0	0	80
27:40:00	99600	0	10	0	160	0	0	0	90	0	0	0	0	0	10	0	70
27:45:00	99900	0	0	0	160	0	0	0	90	0	0	0	0	0	0	0	70
27:50:00	100200	0	10	0	150	0	0	0	90	0	0	0	0	0	10	0	60
27:55:00	100500	0	0	0	150	0	0	0	90	0	0	0	0	0	0	0	60
