time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_walk	arrivals_walk	stuck_walk	en-route_walk
05:00:00	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:05:00	18300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:10:00	18600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:15:00	18900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:20:00	19200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:25:00	19500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:30:00	19800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:35:00	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:40:00	20400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:45:00	20700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:50:00	21000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:55:00	21300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:00:00	21600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:05:00	21900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:10:00	22200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:15:00	22500	152	64	0	88	16	8	0	8	32	0	0	32	104	56	0	48
06:20:00	22800	112	72	0	128	24	0	0	32	32	8	0	56	56	64	0	40
06:25:00	23100	176	144	0	160	16	24	0	24	40	24	0	72	120	96	0	64
06:30:00	23400	64	56	0	168	8	8	0	24	8	24	0	56	48	24	0	88
06:35:00	23700	248	152	0	264	40	0	0	64	56	24	0	88	152	128	0	112
06:40:00	24000	184	168	0	280	24	24	0	64	32	40	0	80	128	104	0	136
06:45:00	24300	240	224	0	296	32	32	0	64	48	48	0	80	160	144	0	152
06:50:00	24600	144	144	0	296	0	24	0	40	24	48	0	56	120	72	0	200
06:55:00	24900	208	128	0	376	32	16	0	56	56	8	0	104	120	104	0	216
07:00:00	25200	240	264	0	352	24	48	0	32	48	48	0	104	168	168	0	216
07:05:00	25500	152	168	0	336	24	0	0	56	32	48	0	88	96	120	0	192
07:10:00	25800	88	112	0	312	0	24	0	32	8	24	0	72	80	64	0	208
07:15:00	26100	32	64	0	280	0	8	0	24	8	16	0	64	24	40	0	192
07:20:00	26400	48	104	0	224	0	16	0	8	0	32	0	32	48	56	0	184
07:25:00	26700	8	32	0	200	0	0	0	8	0	8	0	24	8	24	0	168
07:30:00	27000	16	56	0	160	8	0	0	16	0	8	0	16	8	48	0	128
07:35:00	27300	16	32	0	144	0	0	0	16	8	8	0	16	8	24	0	112
07:40:00	27600	48	48	0	144	8	8	0	16	8	8	0	16	32	32	0	112
07:45:00	27900	16	16	0	144	0	0	0	16	8	0	0	24	8	16	0	104
07:50:00	28200	16	24	0	136	0	0	0	16	0	8	0	16	16	16	0	104
07:55:00	28500	24	32	0	128	0	0	0	16	8	0	0	24	16	32	0	88
08:00:00	28800	32	32	0	128	8	0	0	24	8	8	0	24	16	24	0	80
08:05:00	29100	32	32	0	128	0	8	0	16	8	8	0	24	24	16	0	88
08:10:00	29400	112	72	0	168	0	0	0	16	40	24	0	40	72	48	0	112
08:15:00	29700	88	56	0	200	16	8	0	24	8	8	0	40	64	40	0	136
08:20:00	30000	112	88	0	224	24	8	0	40	16	24	0	32	72	56	0	152
08:25:00	30300	120	136	0	208	8	24	0	24	24	32	0	24	88	80	0	160
08:30:00	30600	72	112	0	168	16	8	0	32	0	24	0	0	56	80	0	136
08:35:00	30900	104	64	0	208	24	0	0	56	24	0	0	24	56	64	0	128
08:40:00	31200	56	80	0	184	0	32	0	24	8	0	0	32	48	48	0	128
08:45:00	31500	48	48	0	184	0	0	0	24	16	16	0	32	32	32	0	128
08:50:00	31800	72	64	0	192	16	8	0	32	8	24	0	16	48	32	0	144
08:55:00	32100	64	48	0	208	16	8	0	40	16	0	0	32	32	40	0	136
09:00:00	32400	64	64	0	208	8	0	0	48	16	16	0	32	40	48	0	128
09:05:00	32700	48	96	0	160	0	16	0	32	8	16	0	24	40	64	0	104
09:10:00	33000	24	24	0	160	0	8	0	24	8	0	0	32	16	16	0	104
09:15:00	33300	16	40	0	136	0	0	0	24	0	16	0	16	16	24	0	96
09:20:00	33600	0	8	0	128	0	0	0	24	0	0	0	16	0	8	0	88
09:25:00	33900	0	8	0	120	0	0	0	24	0	0	0	16	0	8	0	80
09:30:00	34200	16	24	0	112	0	0	0	24	0	8	0	8	16	16	0	80
09:35:00	34500	0	0	0	112	0	0	0	24	0	0	0	8	0	0	0	80
09:40:00	34800	16	32	0	96	8	0	0	32	0	8	0	0	8	24	0	64
09:45:00	35100	0	16	0	80	0	0	0	32	0	0	0	0	0	16	0	48
09:50:00	35400	0	8	0	72	0	0	0	32	0	0	0	0	0	8	0	40
09:55:00	35700	40	48	0	64	8	16	0	24	8	0	0	8	24	32	0	32
10:00:00	36000	16	8	0	72	0	0	0	24	8	0	0	16	8	8	0	32
10:05:00	36300	0	0	0	72	0	0	0	24	0	0	0	16	0	0	0	32
10:10:00	36600	8	16	0	64	0	0	0	24	0	8	0	8	8	8	0	32
10:15:00	36900	8	16	0	56	0	0	0	24	0	0	0	8	8	16	0	24
10:20:00	37200	24	24	0	56	8	0	0	32	0	8	0	0	16	16	0	24
10:25:00	37500	24	8	0	72	0	0	0	32	8	0	0	8	16	8	0	32
10:30:00	37800	8	0	0	80	0	0	0	32	0	0	0	8	8	0	0	40
10:35:00	38100	8	8	0	80	0	0	0	32	0	0	0	8	8	8	0	40
10:40:00	38400	40	32	0	88	8	0	0	40	8	8	0	8	24	24	0	40
10:45:00	38700	56	48	0	96	8	16	0	32	8	8	0	8	40	24	0	56
10:50:00	39000	8	24	0	80	0	8	0	24	0	0	0	8	8	16	0	48
10:55:00	39300	32	24	0	88	0	0	0	24	16	8	0	16	16	16	0	48
11:00:00	39600	16	32	0	72	0	0	0	24	8	8	0	16	8	24	0	32
11:05:00	39900	0	0	0	72	0	0	0	24	0	0	0	16	0	0	0	32
11:10:00	40200	24	48	0	48	0	0	0	24	8	16	0	8	16	32	0	16
11:15:00	40500	0	0	0	48	0	0	0	24	0	0	0	8	0	0	0	16
11:20:00	40800	8	16	0	40	0	0	0	24	0	8	0	0	8	8	0	16
11:25:00	41100	0	0	0	40	0	0	0	24	0	0	0	0	0	0	0	16
11:30:00	41400	0	0	0	40	0	0	0	24	0	0	0	0	0	0	0	16
11:35:00	41700	0	0	0	40	0	0	0	24	0	0	0	0	0	0	0	16
11:40:00	42000	0	0	0	40	0	0	0	24	0	0	0	0	0	0	0	16
11:45:00	42300	0	0	0	40	0	0	0	24	0	0	0	0	0	0	0	16
11:50:00	42600	0	0	0	40	0	0	0	24	0	0	0	0	0	0	0	16
11:55:00	42900	0	0	0	40	0	0	0	24	0	0	0	0	0	0	0	16
12:00:00	43200	0	0	0	40	0	0	0	24	0	0	0	0	0	0	0	16
12:05:00	43500	0	0	0	40	0	0	0	24	0	0	0	0	0	0	0	16
12:10:00	43800	16	8	0	48	0	0	0	24	8	0	0	8	8	8	0	16
12:15:00	44100	0	0	0	48	0	0	0	24	0	0	0	8	0	0	0	16
12:20:00	44400	32	16	0	64	16	0	0	40	0	0	0	8	16	16	0	16
12:25:00	44700	40	40	0	64	8	8	0	40	0	8	0	0	32	24	0	24
12:30:00	45000	24	24	0	64	0	8	0	32	0	0	0	0	24	16	0	32
12:35:00	45300	16	8	0	72	8	0	0	40	0	0	0	0	8	8	0	32
12:40:00	45600	64	32	0	104	8	8	0	40	16	0	0	16	40	24	0	48
12:45:00	45900	48	48	0	104	8	16	0	32	8	0	0	24	32	32	0	48
12:50:00	46200	0	0	0	104	0	0	0	32	0	0	0	24	0	0	0	48
12:55:00	46500	32	32	0	104	8	8	0	32	0	8	0	16	24	16	0	56
13:00:00	46800	40	32	0	112	0	8	0	24	8	8	0	16	32	16	0	72
13:05:00	47100	72	48	0	136	16	0	0	40	16	8	0	24	40	40	0	72
13:10:00	47400	32	32	0	136	8	8	0	40	8	0	0	32	16	24	0	64
13:15:00	47700	32	48	0	120	0	8	0	32	8	16	0	24	24	24	0	64
13:20:00	48000	24	40	0	104	0	8	0	24	0	16	0	8	24	16	0	72
13:25:00	48300	8	40	0	72	0	0	0	24	0	8	0	0	8	32	0	48
13:30:00	48600	0	8	0	64	0	0	0	24	0	0	0	0	0	8	0	40
13:35:00	48900	0	0	0	64	0	0	0	24	0	0	0	0	0	0	0	40
13:40:00	49200	0	0	0	64	0	0	0	24	0	0	0	0	0	0	0	40
13:45:00	49500	0	8	0	56	0	0	0	24	0	0	0	0	0	8	0	32
13:50:00	49800	0	0	0	56	0	0	0	24	0	0	0	0	0	0	0	32
13:55:00	50100	8	0	0	64	0	0	0	24	0	0	0	0	8	0	0	40
14:00:00	50400	16	8	0	72	0	0	0	24	8	0	0	8	8	8	0	40
14:05:00	50700	0	0	0	72	0	0	0	24	0	0	0	8	0	0	0	40
14:10:00	51000	32	16	0	88	8	0	0	32	8	0	0	16	16	16	0	40
14:15:00	51300	24	16	0	96	8	0	0	40	0	0	0	16	16	16	0	40
14:20:00	51600	32	40	0	88	0	0	0	40	0	8	0	8	32	32	0	40
14:25:00	51900	88	48	0	128	0	0	0	40	24	8	0	24	64	40	0	64
14:30:00	52200	72	40	0	160	0	0	0	40	16	16	0	24	56	24	0	96
14:35:00	52500	40	48	0	152	0	0	0	40	16	16	0	24	24	32	0	88
14:40:00	52800	104	88	0	168	8	8	0	40	32	16	0	40	64	64	0	88
14:45:00	53100	96	72	0	192	16	0	0	56	8	32	0	16	72	40	0	120
14:50:00	53400	80	72	0	200	16	0	0	72	32	0	0	48	32	72	0	80
14:55:00	53700	96	104	0	192	0	24	0	48	32	16	0	64	64	64	0	80
15:00:00	54000	96	96	0	192	16	0	0	64	24	24	0	64	56	72	0	64
15:05:00	54300	80	80	0	192	0	8	0	56	16	32	0	48	64	40	0	88
15:10:00	54600	32	40	0	184	8	8	0	56	0	8	0	40	24	24	0	88
15:15:00	54900	8	24	0	168	0	0	0	56	0	8	0	32	8	16	0	80
15:20:00	55200	32	48	0	152	0	8	0	48	8	8	0	32	24	32	0	72
15:25:00	55500	16	16	0	152	0	8	0	40	0	8	0	24	16	0	0	88
15:30:00	55800	8	24	0	136	0	0	0	40	0	8	0	16	8	16	0	80
15:35:00	56100	16	24	0	128	0	0	0	40	0	16	0	0	16	8	0	88
15:40:00	56400	16	16	0	128	8	0	0	48	8	0	0	8	0	16	0	72
15:45:00	56700	0	0	0	128	0	0	0	48	0	0	0	8	0	0	0	72
15:50:00	57000	16	40	0	104	0	0	0	48	8	8	0	8	8	32	0	48
15:55:00	57300	24	16	0	112	0	0	0	48	8	0	0	16	16	16	0	48
16:00:00	57600	24	32	0	104	0	8	0	40	0	8	0	8	24	16	0	56
16:05:00	57900	32	16	0	120	0	0	0	40	16	0	0	24	16	16	0	56
16:10:00	58200	0	0	0	120	0	0	0	40	0	0	0	24	0	0	0	56
16:15:00	58500	40	24	0	136	8	0	0	48	8	0	0	32	24	24	0	56
16:20:00	58800	48	48	0	136	0	0	0	48	16	16	0	32	32	32	0	56
16:25:00	59100	32	32	0	136	0	8	0	40	8	8	0	32	24	16	0	64
16:30:00	59400	48	48	0	136	16	0	0	56	8	16	0	24	24	32	0	56
16:35:00	59700	88	64	0	160	0	0	0	56	32	16	0	40	56	48	0	64
16:40:00	60000	80	56	0	184	16	0	0	72	16	16	0	40	48	40	0	72
16:45:00	60300	40	48	0	176	0	8	0	64	16	8	0	48	24	32	0	64
16:50:00	60600	64	56	0	184	8	8	0	64	8	8	0	48	48	40	0	72
16:55:00	60900	24	16	0	192	0	8	0	56	8	0	0	56	16	8	0	80
17:00:00	61200	56	40	0	208	8	8	0	56	0	0	0	56	48	32	0	96
17:05:00	61500	40	72	0	176	0	0	0	56	8	32	0	32	32	40	0	88
17:10:00	61800	56	80	0	152	0	0	0	56	8	32	0	8	48	48	0	88
17:15:00	62100	88	72	0	168	8	8	0	56	32	0	0	40	48	64	0	72
17:20:00	62400	40	56	0	152	0	0	0	56	8	24	0	24	32	32	0	72
17:25:00	62700	0	0	0	152	0	0	0	56	0	0	0	24	0	0	0	72
17:30:00	63000	8	24	0	136	0	0	0	56	0	8	0	16	8	16	0	64
17:35:00	63300	24	48	0	112	0	0	0	56	8	16	0	8	16	32	0	48
17:40:00	63600	8	16	0	104	0	0	0	56	0	8	0	0	8	8	0	48
17:45:00	63900	0	0	0	104	0	0	0	56	0	0	0	0	0	0	0	48
17:50:00	64200	0	0	0	104	0	0	0	56	0	0	0	0	0	0	0	48
17:55:00	64500	0	8	0	96	0	0	0	56	0	0	0	0	0	8	0	40
18:00:00	64800	0	0	0	96	0	0	0	56	0	0	0	0	0	0	0	40
18:05:00	65100	16	16	0	96	8	0	0	64	0	0	0	0	8	16	0	32
18:10:00	65400	16	8	0	104	0	0	0	64	8	0	0	8	8	8	0	32
18:15:00	65700	32	16	0	120	0	0	0	64	16	0	0	24	16	16	0	32
18:20:00	66000	16	8	0	128	8	0	0	72	0	0	0	24	8	8	0	32
18:25:00	66300	40	32	0	136	8	8	0	72	8	8	0	24	24	16	0	40
18:30:00	66600	8	16	0	128	0	0	0	72	0	8	0	16	8	8	0	40
18:35:00	66900	64	40	0	152	0	8	0	64	8	16	0	8	56	16	0	80
18:40:00	67200	24	32	0	144	0	8	0	56	0	0	0	8	24	24	0	80
18:45:00	67500	88	56	0	176	0	0	0	56	40	8	0	40	48	48	0	80
18:50:00	67800	56	72	0	160	8	0	0	64	16	24	0	32	32	48	0	64
18:55:00	68100	32	32	0	160	0	0	0	64	8	16	0	24	24	16	0	72
19:00:00	68400	72	56	0	176	8	0	0	72	8	24	0	8	56	32	0	96
19:05:00	68700	32	40	0	168	0	8	0	64	16	0	0	24	16	32	0	80
19:10:00	69000	40	48	0	160	8	0	0	72	16	8	0	32	16	40	0	56
19:15:00	69300	32	48	0	144	8	16	0	64	0	0	0	32	24	32	0	48
19:20:00	69600	8	8	0	144	0	0	0	64	0	8	0	24	8	0	0	56
19:25:00	69900	24	40	0	128	0	8	0	56	8	8	0	24	16	24	0	48
19:30:00	70200	8	24	0	112	0	0	0	56	0	8	0	16	8	16	0	40
19:35:00	70500	16	24	0	104	0	0	0	56	8	8	0	16	8	16	0	32
19:40:00	70800	8	16	0	96	0	0	0	56	0	8	0	8	8	8	0	32
19:45:00	71100	8	8	0	96	0	0	0	56	0	8	0	0	8	0	0	40
19:50:00	71400	0	8	0	88	0	0	0	56	0	0	0	0	0	8	0	32
19:55:00	71700	0	0	0	88	0	0	0	56	0	0	0	0	0	0	0	32
20:00:00	72000	0	0	0	88	0	0	0	56	0	0	0	0	0	0	0	32
20:05:00	72300	0	0	0	88	0	0	0	56	0	0	0	0	0	0	0	32
20:10:00	72600	0	8	0	80	0	0	0	56	0	0	0	0	0	8	0	24
20:15:00	72900	0	0	0	80	0	0	0	56	0	0	0	0	0	0	0	24
20:20:00	73200	24	16	0	88	8	0	0	64	8	0	0	8	8	16	0	16
20:25:00	73500	0	0	0	88	0	0	0	64	0	0	0	8	0	0	0	16
20:30:00	73800	8	8	0	88	8	0	0	72	0	0	0	8	0	8	0	8
20:35:00	74100	16	0	0	104	0	0	0	72	0	0	0	8	16	0	0	24
20:40:00	74400	32	32	0	104	8	8	0	72	0	8	0	0	24	16	0	32
20:45:00	74700	24	32	0	96	8	8	0	72	0	0	0	0	16	24	0	24
20:50:00	75000	16	16	0	96	0	8	0	64	8	0	0	8	8	8	0	24
20:55:00	75300	8	8	0	96	0	8	0	56	0	0	0	8	8	0	0	32
21:00:00	75600	0	0	0	96	0	0	0	56	0	0	0	8	0	0	0	32
21:05:00	75900	8	16	0	88	0	0	0	56	0	8	0	0	8	8	0	32
21:10:00	76200	24	16	0	96	0	0	0	56	8	0	0	8	16	16	0	32
21:15:00	76500	16	8	0	104	0	0	0	56	8	0	0	16	8	8	0	32
21:20:00	76800	40	24	0	120	0	0	0	56	8	16	0	8	32	8	0	56
21:25:00	77100	0	8	0	112	0	0	0	56	0	0	0	8	0	8	0	48
21:30:00	77400	16	40	0	88	0	0	0	56	8	8	0	8	8	32	0	24
21:35:00	77700	16	16	0	88	0	0	0	56	8	8	0	8	8	8	0	24
21:40:00	78000	0	8	0	80	0	0	0	56	0	0	0	8	0	8	0	16
21:45:00	78300	0	0	0	80	0	0	0	56	0	0	0	8	0	0	0	16
21:50:00	78600	8	8	0	80	0	0	0	56	8	0	0	16	0	8	0	8
21:55:00	78900	8	16	0	72	0	0	0	56	0	8	0	8	8	8	0	8
22:00:00	79200	0	0	0	72	0	0	0	56	0	0	0	8	0	0	0	8
22:05:00	79500	8	16	0	64	0	0	0	56	0	8	0	0	8	8	0	8
22:10:00	79800	8	0	0	72	0	0	0	56	0	0	0	0	8	0	0	16
22:15:00	80100	16	8	0	80	8	0	0	64	0	0	0	0	8	8	0	16
22:20:00	80400	8	8	0	80	0	0	0	64	0	0	0	0	8	8	0	16
22:25:00	80700	16	16	0	80	0	8	0	56	0	0	0	0	16	8	0	24
22:30:00	81000	0	0	0	80	0	0	0	56	0	0	0	0	0	0	0	24
22:35:00	81300	40	24	0	96	0	0	0	56	24	0	0	24	16	24	0	16
22:40:00	81600	32	32	0	96	0	0	0	56	8	16	0	16	24	16	0	24
22:45:00	81900	40	32	0	104	8	8	0	56	8	0	0	24	24	24	0	24
22:50:00	82200	16	24	0	96	0	0	0	56	0	8	0	16	16	16	0	24
22:55:00	82500	72	32	0	136	8	0	0	64	24	0	0	40	40	32	0	32
23:00:00	82800	16	32	0	120	0	0	0	64	0	16	0	24	16	16	0	32
23:05:00	83100	8	16	0	112	0	0	0	64	0	8	0	16	8	8	0	32
23:10:00	83400	16	24	0	104	0	8	0	56	8	0	0	24	8	16	0	24
23:15:00	83700	16	24	0	96	0	0	0	56	0	16	0	8	16	8	0	32
23:20:00	84000	8	8	0	96	0	0	0	56	8	0	0	16	0	8	0	24
23:25:00	84300	0	0	0	96	0	0	0	56	0	0	0	16	0	0	0	24
23:30:00	84600	8	8	0	96	0	0	0	56	8	0	0	24	0	8	0	16
23:35:00	84900	0	0	0	96	0	0	0	56	0	0	0	24	0	0	0	16
23:40:00	85200	16	32	0	80	0	0	0	56	0	16	0	8	16	16	0	16
23:45:00	85500	8	8	0	80	0	0	0	56	0	8	0	0	8	0	0	24
23:50:00	85800	0	0	0	80	0	0	0	56	0	0	0	0	0	0	0	24
23:55:00	86100	0	16	0	64	0	0	0	56	0	0	0	0	0	16	0	8
24:00:00	86400	0	0	0	64	0	0	0	56	0	0	0	0	0	0	0	8
24:05:00	86700	0	0	0	64	0	0	0	56	0	0	0	0	0	0	0	8
24:10:00	87000	0	0	0	64	0	0	0	56	0	0	0	0	0	0	0	8
24:15:00	87300	0	0	0	64	0	0	0	56	0	0	0	0	0	0	0	8
24:20:00	87600	0	0	0	64	0	0	0	56	0	0	0	0	0	0	0	8
24:25:00	87900	0	0	0	64	0	0	0	56	0	0	0	0	0	0	0	8
24:30:00	88200	0	0	0	64	0	0	0	56	0	0	0	0	0	0	0	8
24:35:00	88500	0	0	0	64	0	0	0	56	0	0	0	0	0	0	0	8
24:40:00	88800	0	0	0	64	0	0	0	56	0	0	0	0	0	0	0	8
24:45:00	89100	8	8	0	64	0	0	0	56	0	0	0	0	8	8	0	8
24:50:00	89400	0	0	0	64	0	0	0	56	0	0	0	0	0	0	0	8
24:55:00	89700	0	8	0	56	0	0	0	56	0	0	0	0	0	8	0	0
25:00:00	90000	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
25:05:00	90300	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
25:10:00	90600	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
25:15:00	90900	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
25:20:00	91200	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
25:25:00	91500	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
25:30:00	91800	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
25:35:00	92100	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
25:40:00	92400	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
25:45:00	92700	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
25:50:00	93000	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
25:55:00	93300	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
26:00:00	93600	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
26:05:00	93900	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
26:10:00	94200	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
26:15:00	94500	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
26:20:00	94800	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
26:25:00	95100	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
26:30:00	95400	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
26:35:00	95700	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
26:40:00	96000	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
26:45:00	96300	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
26:50:00	96600	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
26:55:00	96900	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
27:00:00	97200	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
27:05:00	97500	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
27:10:00	97800	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
27:15:00	98100	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
27:20:00	98400	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
27:25:00	98700	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
27:30:00	99000	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
27:35:00	99300	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
27:40:00	99600	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
27:45:00	99900	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
27:50:00	100200	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
27:55:00	100500	0	0	0	56	0	0	0	56	0	0	0	0	0	0	0	0
